ts,player_id,x,y
1650330645945,0,0.152401853206535,-2.5908315045110952
1650330645945,1,0.457205559619605,0.152401853206535
1650330645945,2,7.772494513533284,0.457205559619605
1650330645945,3,0.152401853206535,2.286027798098025
1650330645945,4,5.029261155815655,-0.152401853206535
1650330645945,5,-0.457205559619605,-2.5908315045110952
1650330645945,6,-5.029261155815655,1.3716166788588149
1650330645945,7,-4.1148500365764455,-0.7620092660326749
1650330645945,8,-0.7620092660326749,2.8956352109241648
1650330645945,9,-0.457205559619605,0.152401853206535
1650330645985,0,0.152401853206535,-2.5908315045110952
1650330645985,1,0.457205559619605,0.152401853206535
1650330645985,2,7.772494513533284,0.457205559619605
1650330645985,3,0.152401853206535,2.286027798098025
1650330645985,4,5.029261155815655,-0.152401853206535
1650330645985,5,-0.457205559619605,-2.5908315045110952
1650330645985,6,-5.029261155815655,1.3716166788588149
1650330645985,7,-4.1148500365764455,-0.7620092660326749
1650330645985,8,-0.7620092660326749,2.8956352109241648
1650330645985,9,-0.457205559619605,0.13106559375762009
1650330646025,0,0.152401853206535,-2.5908315045110952
1650330646025,1,0.457205559619605,0.152401853206535
1650330646025,2,7.772494513533284,0.457205559619605
1650330646025,3,0.152401853206535,2.286027798098025
1650330646025,4,5.029261155815655,-0.152401853206535
1650330646025,5,-0.457205559619605,-2.5908315045110952
1650330646025,6,-5.029261155815655,1.3716166788588149
1650330646025,7,-4.1148500365764455,-0.7620092660326749
1650330646025,8,-0.7620092660326749,2.8956352109241648
1650330646025,9,-0.457205559619605,0.0792489636673982
1650330646065,0,0.152401853206535,-2.5908315045110952
1650330646065,1,0.457205559619605,0.152401853206535
1650330646065,2,7.772494513533284,0.457205559619605
1650330646065,3,0.152401853206535,2.286027798098025
1650330646065,4,5.029261155815655,-0.152401853206535
1650330646065,5,-0.457205559619605,-2.5908315045110952
1650330646065,6,-5.029261155815655,1.3716166788588149
1650330646065,7,-4.1148500365764455,-0.7620092660326749
1650330646065,8,-0.7620092660326749,2.8956352109241648
1650330646065,9,-0.457205559619605,0.030480370641307
1650330646105,0,0.152401853206535,-2.5908315045110952
1650330646105,1,0.457205559619605,0.152401853206535
1650330646105,2,7.772494513533284,0.44196537429895133
1650330646105,3,0.152401853206535,2.286027798098025
1650330646105,4,5.029261155815655,-0.152401853206535
1650330646105,5,-0.457205559619605,-2.5908315045110952
1650330646105,6,-5.029261155815655,1.3716166788588149
1650330646105,7,-4.1148500365764455,-0.7620092660326749
1650330646105,8,-0.7620092660326749,2.8956352109241648
1650330646105,9,-0.457205559619605,-0.0091441111923921
1650330646145,0,0.152401853206535,-2.5908315045110952
1650330646145,1,0.457205559619605,0.152401853206535
1650330646145,2,7.772494513533284,0.41758107778590586
1650330646145,3,0.152401853206535,2.286027798098025
1650330646145,4,5.029261155815655,-0.152401853206535
1650330646145,5,-0.457205559619605,-2.5908315045110952
1650330646145,6,-5.029261155815655,1.3716166788588149
1650330646145,7,-4.1148500365764455,-0.7620092660326749
1650330646145,8,-0.7620092660326749,2.8956352109241648
1650330646145,9,-0.457205559619605,-0.0365764447695684
1650330646185,0,0.152401853206535,-2.5908315045110952
1650330646185,1,0.457205559619605,0.152401853206535
1650330646185,2,7.772494513533284,0.3992928554011217
1650330646185,3,0.152401853206535,2.286027798098025
1650330646185,4,5.029261155815655,-0.152401853206535
1650330646185,5,-0.457205559619605,-2.5908315045110952
1650330646185,6,-5.029261155815655,1.3716166788588149
1650330646185,7,-4.1148500365764455,-0.7620092660326749
1650330646185,8,-0.7620092660326749,2.8956352109241648
1650330646185,9,-0.457205559619605,-0.06400877834674469
1650330646225,0,0.152401853206535,-2.5908315045110952
1650330646225,1,0.457205559619605,0.152401853206535
1650330646225,2,7.772494513533284,0.3749085588880761
1650330646225,3,0.152401853206535,2.286027798098025
1650330646225,4,5.029261155815655,-0.152401853206535
1650330646225,5,-0.457205559619605,-2.5908315045110952
1650330646225,6,-5.029261155815655,1.3716166788588149
1650330646225,7,-4.1148500365764455,-0.7620092660326749
1650330646225,8,-0.7620092660326749,2.8956352109241648
1650330646225,9,-0.457205559619605,-0.091441111923921
1650330646265,0,0.152401853206535,-2.5908315045110952
1650330646265,1,0.457205559619605,0.152401853206535
1650330646265,2,7.772494513533284,0.3474762253108997
1650330646265,3,0.152401853206535,2.286027798098025
1650330646265,4,5.029261155815655,-0.152401853206535
1650330646265,5,-0.457205559619605,-2.5908315045110952
1650330646265,6,-5.029261155815655,1.3716166788588149
1650330646265,7,-4.1148500365764455,-0.7620092660326749
1650330646265,8,-0.7620092660326749,2.8956352109241648
1650330646265,9,-0.457205559619605,-0.11277737137283587
1650330646305,0,0.152401853206535,-2.5908315045110952
1650330646305,1,0.457205559619605,0.152401853206535
1650330646305,2,7.772494513533284,0.3200438917337235
1650330646305,3,0.152401853206535,2.286027798098025
1650330646305,4,5.029261155815655,-0.152401853206535
1650330646305,5,-0.457205559619605,-2.5908315045110952
1650330646305,6,-5.029261155815655,1.3716166788588149
1650330646305,7,-4.1148500365764455,-0.7620092660326749
1650330646305,8,-0.7620092660326749,2.8956352109241648
1650330646305,9,-0.457205559619605,-0.12801755669348938
1650330646345,0,0.152401853206535,-2.5908315045110952
1650330646345,1,0.457205559619605,0.152401853206535
1650330646345,2,7.772494513533284,0.28956352109241645
1650330646345,3,0.152401853206535,2.286027798098025
1650330646345,4,5.029261155815655,-0.152401853206535
1650330646345,5,-0.457205559619605,-2.5908315045110952
1650330646345,6,-5.029261155815655,1.3746647159229457
1650330646345,7,-4.1148500365764455,-0.7620092660326749
1650330646345,8,-0.7620092660326749,2.8956352109241648
1650330646345,9,-0.457205559619605,-0.1402097049500122
1650330646385,0,0.152401853206535,-2.5908315045110952
1650330646385,1,0.457205559619605,0.152401853206535
1650330646385,2,7.772494513533284,0.26213118751524017
1650330646385,3,0.152401853206535,2.286027798098025
1650330646385,4,5.029261155815655,-0.152401853206535
1650330646385,5,-0.457205559619605,-2.5908315045110952
1650330646385,6,-5.032309192879786,1.3838088271153377
1650330646385,7,-4.1148500365764455,-0.7620092660326749
1650330646385,8,-0.7620092660326749,2.8956352109241648
1650330646385,9,-0.457205559619605,-0.14935381614240428
